10, 100, 15, 4347530
10, 100, 16, 5041272
10, 100, 17, 4810037
10, 100, 18, 4799652
10, 100, 19, 5037721
10, 100, 20, 4956965
10, 100, 21, 4915715
10, 100, 22, 5054173
10, 100, 23, 5369049
10, 100, 24, 5314470
10, 100, 25, 5263729
10, 100, 26, 4659524
10, 100, 27, 5267660
10, 100, 28, 5599210
10, 100, 29, 4988233
10, 100, 30, 5500886
10, 100, 31, 5940239
10, 100, 32, 4996419
10, 100, 33, 4960958
10, 100, 34, 5579807
10, 100, 35, 5416063
10, 100, 36, 5855645
10, 100, 37, 6408136
10, 100, 38, 6117312
10, 100, 39, 6235196
10, 100, 40, 5334134
10, 100, 41, 6316800
10, 100, 42, 6120795
10, 100, 43, 6100455
10, 100, 44, 6364461
10, 100, 45, 5186535
10, 100, 46, 5356729
10, 100, 47, 6814408
10, 100, 48, 5912888
10, 100, 49, 6966237
10, 100, 50, 6290517
10, 100, 51, 7381353
10, 100, 52, 6766663
10, 100, 53, 6770043
10, 100, 54, 5367719
10, 100, 55, 6025215
10, 100, 56, 7817545
10, 100, 57, 7818325
10, 100, 58, 7528112
10, 100, 59, 8211746
10, 100, 60, 7865437
10, 100, 61, 7809001
10, 100, 62, 5600830
10, 100, 63, 4962611
10, 100, 64, 7523137
10, 100, 65, 6326164
10, 100, 66, 8091571
10, 100, 67, 7975094
10, 100, 68, 6461282
10, 100, 69, 7353028
10, 100, 70, 8747790
10, 100, 71, 7599869
10, 100, 72, 8633083
10, 100, 73, 8454409
10, 100, 74, 8729194
10, 100, 75, 9183602
10, 100, 76, 9206342
10, 100, 77, 8333852
10, 100, 78, 8453631
10, 100, 79, 8245416
10, 100, 80, 8818319
10, 100, 81, 9614265
10, 100, 82, 8154737
10, 100, 83, 9129328
10, 100, 84, 8729974
10, 100, 85, 8736351
10, 100, 86, 7241259
10, 100, 87, 9042196
10, 100, 88, 8022196
10, 100, 89, 9281818
10, 100, 90, 9651139
10, 100, 91, 7969118
10, 100, 92, 9006591
10, 100, 93, 7966244
10, 100, 94, 9781887
10, 100, 95, 9778499
10, 100, 96, 8635573
10, 100, 97, 9272318
10, 100, 98, 8632147
10, 100, 99, 8964738
10, 100, 100, 10226589
10, 100, 101, 10226854
10, 100, 102, 11044757
10, 100, 103, 9078901
10, 100, 104, 8504031
10, 100, 105, 11096801
10, 100, 106, 10520288
10, 100, 107, 10859193
10, 100, 108, 10098059
10, 100, 109, 10888092
10, 100, 110, 10679696
10, 100, 111, 11264258
10, 100, 112, 10092444
10, 1000, 1, 15592089
10, 1000, 2, 9109480
10, 1000, 3, 5048160
10, 1000, 4, 5379196
10, 1000, 5, 4044058
10, 1000, 6, 4358515
10, 1000, 7, 3454134
10, 1000, 8, 4311191
10, 1000, 9, 3575256
10, 1000, 10, 3315222
10, 1000, 11, 3599201
10, 1000, 12, 3407125
10, 1000, 13, 3391908
10, 1000, 14, 3886635
10, 1000, 15, 3541520
10, 1000, 16, 4051207
10, 1000, 17, 3663120
10, 1000, 18, 3631459
10, 1000, 19, 4839280
10, 1000, 20, 5309537
10, 1000, 21, 6092990
10, 1000, 22, 5593059
10, 1000, 23, 6153182
10, 1000, 24, 5269128
10, 1000, 25, 5924295
10, 1000, 26, 6065553
10, 1000, 27, 6476444
10, 1000, 28, 5844369
10, 1000, 29, 5954506
10, 1000, 30, 4526861
10, 1000, 31, 4032955
10, 1000, 32, 4749163
10, 1000, 33, 4015782
10, 1000, 34, 6209966
10, 1000, 35, 4786654
10, 1000, 36, 4946260
10, 1000, 37, 4463287
10, 1000, 38, 6547213
10, 1000, 39, 6221798
10, 1000, 40, 5998656
10, 1000, 41, 5162651
10, 1000, 42, 6619219
10, 1000, 43, 4512676
10, 1000, 44, 6632559
10, 1000, 45, 7071884
10, 1000, 46, 7139370
10, 1000, 47, 7137386
10, 1000, 48, 6997535
10, 1000, 49, 6378220
10, 1000, 50, 7168274
10, 1000, 51, 6935744
10, 1000, 52, 7188123
10, 1000, 53, 6822643
10, 1000, 54, 7585844
10, 1000, 55, 7892106
10, 1000, 56, 7695821
10, 1000, 57, 7613566
10, 1000, 58, 7914953
10, 1000, 59, 7423376
10, 1000, 60, 6680108
10, 1000, 61, 6244568
10, 1000, 62, 7687762
10, 1000, 63, 7822449
10, 1000, 64, 8426859
10, 1000, 65, 8758721
10, 1000, 66, 8460564
10, 1000, 67, 6290451
10, 1000, 68, 8425120
10, 1000, 69, 8757863
10, 1000, 70, 8078242
10, 1000, 71, 7820845
10, 1000, 72, 8678249
10, 1000, 73, 8214893
10, 1000, 74, 9264344
10, 1000, 75, 8463130
10, 1000, 76, 9214225
10, 1000, 77, 8645223
10, 1000, 78, 9632926
10, 1000, 79, 8766416
10, 1000, 80, 9182477
10, 1000, 81, 9416874
10, 1000, 82, 9571402
10, 1000, 83, 7945874
10, 1000, 84, 8617026
10, 1000, 85, 9021206
10, 1000, 86, 9825217
10, 1000, 87, 8132121
10, 1000, 88, 9170872
10, 1000, 89, 9998892
10, 1000, 90, 8366127
10, 1000, 91, 9942279
10, 1000, 92, 9761574
10, 1000, 93, 7328109
10, 1000, 94, 9461560
10, 1000, 95, 8274312
10, 1000, 96, 10086572
10, 1000, 97, 8848874
10, 1000, 98, 8933095
10, 1000, 99, 10430095
10, 1000, 100, 9899224
10, 1000, 101, 10732572
10, 1000, 102, 11012641
10, 1000, 103, 10857015
10, 1000, 104, 8592461
10, 1000, 105, 9672592
10, 1000, 106, 11399453
10, 1000, 107, 9708937
10, 1000, 108, 10972896
10, 1000, 109, 9001988
10, 1000, 110, 10521183
10, 1000, 111, 11384083
10, 1000, 112, 10588324
10, 10000, 1, 66123864
10, 10000, 2, 39360781
10, 10000, 3, 31877480
10, 10000, 4, 19095514
10, 10000, 5, 21345256
10, 10000, 6, 13983788
10, 10000, 7, 8513156
10, 10000, 8, 16573193
10, 10000, 9, 11706950
10, 10000, 10, 10110729
10, 10000, 11, 8015564
10, 10000, 12, 12069811
10, 10000, 13, 12139576
10, 10000, 14, 11379001
10, 10000, 15, 8648643
10, 10000, 16, 11962978
10, 10000, 17, 9923115
10, 10000, 18, 8498872
10, 10000, 19, 8774426
10, 10000, 20, 10472221
10, 10000, 21, 11649479
10, 10000, 22, 11733362
10, 10000, 23, 11427069
10, 10000, 24, 11873350
10, 10000, 25, 10720745
10, 10000, 26, 14262453
10, 10000, 27, 12518623
10, 10000, 28, 14392035
10, 10000, 29, 12824684
10, 10000, 30, 13825695
10, 10000, 31, 12528455
10, 10000, 32, 12819724
10, 10000, 33, 12450128
10, 10000, 34, 13414626
10, 10000, 35, 13019698
10, 10000, 36, 13217821
10, 10000, 37, 13743867
10, 10000, 38, 13685433
10, 10000, 39, 13972617
10, 10000, 40, 15793980
10, 10000, 41, 13477617
10, 10000, 42, 14930956
10, 10000, 43, 15551131
10, 10000, 44, 15714179
10, 10000, 45, 13850319
10, 10000, 46, 15718571
10, 10000, 47, 16300291
10, 10000, 48, 15204897
10, 10000, 49, 14320688
10, 10000, 50, 15567320
10, 10000, 51, 14978727
10, 10000, 52, 14903424
10, 10000, 53, 14597046
10, 10000, 54, 17880366
10, 10000, 55, 16080034
10, 10000, 56, 14773921
10, 10000, 57, 15266989
10, 10000, 58, 14629457
10, 10000, 59, 15600585
10, 10000, 60, 16131201
10, 10000, 61, 16886504
10, 10000, 62, 15793077
10, 10000, 63, 16671887
10, 10000, 64, 17881561
10, 10000, 65, 16140622
10, 10000, 66, 14341272
10, 10000, 67, 15810914
10, 10000, 68, 15631509
10, 10000, 69, 16028245
10, 10000, 70, 16373270
10, 10000, 71, 16530918
10, 10000, 72, 18102335
10, 10000, 73, 16620148
10, 10000, 74, 16851840
10, 10000, 75, 17474464
10, 10000, 76, 16302423
10, 10000, 77, 16225497
10, 10000, 78, 16284092
10, 10000, 79, 16092836
10, 10000, 80, 15874556
10, 10000, 81, 15852986
10, 10000, 82, 16715481
10, 10000, 83, 17873108
10, 10000, 84, 18653224
10, 10000, 85, 18475578
10, 10000, 86, 17276741
10, 10000, 87, 14424602
10, 10000, 88, 15904390
10, 10000, 89, 18235177
10, 10000, 90, 16775910
10, 10000, 91, 15546637
10, 10000, 92, 19803058
10, 10000, 93, 17790951
10, 10000, 94, 19552936
10, 10000, 95, 17340895
10, 10000, 96, 15011833
10, 10000, 97, 16589875
10, 10000, 98, 15397425
10, 10000, 99, 16132042
10, 10000, 100, 17764556
10, 10000, 101, 17437990
10, 10000, 102, 17139330
10, 10000, 103, 15697447
10, 10000, 104, 19261377
10, 10000, 105, 17486404
10, 10000, 106, 19010205
10, 10000, 107, 20486557
10, 10000, 108, 19997819
10, 10000, 109, 16131617
10, 10000, 110, 21296254
10, 10000, 111, 19307375
10, 10000, 112, 19111466
10, 100000, 1, 514956298
10, 100000, 2, 266560478
10, 100000, 3, 185470313
10, 100000, 4, 136199245
10, 100000, 5, 114404369
10, 100000, 6, 94670463
10, 100000, 7, 85330707
10, 100000, 8, 76869731
10, 100000, 9, 67191946
10, 100000, 10, 60331747
10, 100000, 11, 59345220
10, 100000, 12, 54297484
10, 100000, 13, 55701166
10, 100000, 14, 52818972
10, 100000, 15, 52960948
10, 100000, 16, 52254639
10, 100000, 17, 52998472
10, 100000, 18, 48392937
10, 100000, 19, 50477079
10, 100000, 20, 53545789
10, 100000, 21, 53917618
10, 100000, 22, 53731377
10, 100000, 23, 47806126
10, 100000, 24, 48652164
10, 100000, 25, 52425299
10, 100000, 26, 60360638
10, 100000, 27, 53723299
10, 100000, 28, 54317541
10, 100000, 29, 54916048
10, 100000, 30, 51653596
10, 100000, 31, 54112616
10, 100000, 32, 52580799
10, 100000, 33, 55390989
10, 100000, 34, 55724993
10, 100000, 35, 56462728
10, 100000, 36, 60050640
10, 100000, 37, 57434099
10, 100000, 38, 59824036
10, 100000, 39, 60285069
10, 100000, 40, 61474268
10, 100000, 41, 60904439
10, 100000, 42, 60464108
10, 100000, 43, 60068920
10, 100000, 44, 58875940
10, 100000, 45, 60254983
10, 100000, 46, 63802995
10, 100000, 47, 61122068
10, 100000, 48, 67484791
10, 100000, 49, 59856556
10, 100000, 50, 59583834
10, 100000, 51, 65377624
10, 100000, 52, 62011068
10, 100000, 53, 67268180
10, 100000, 54, 68486270
10, 100000, 55, 64948523
10, 100000, 56, 73557860
10, 100000, 57, 63503844
10, 100000, 58, 62049682
10, 100000, 59, 57895433
10, 100000, 60, 56343165
10, 100000, 61, 63441160
10, 100000, 62, 60986891
10, 100000, 63, 57758275
10, 100000, 64, 60266775
10, 100000, 65, 64553376
10, 100000, 66, 58493290
10, 100000, 67, 62432647
10, 100000, 68, 60641605
10, 100000, 69, 58339032
10, 100000, 70, 62696708
10, 100000, 71, 59024109
10, 100000, 72, 58265882
10, 100000, 73, 57228618
10, 100000, 74, 55356694
10, 100000, 75, 60402932
10, 100000, 76, 60648681
10, 100000, 77, 60146275
10, 100000, 78, 60860493
10, 100000, 79, 60094983
10, 100000, 80, 60069944
10, 100000, 81, 59165408
10, 100000, 82, 58379722
10, 100000, 83, 58826544
10, 100000, 84, 55292068
10, 100000, 85, 59310786
10, 100000, 86, 52474845
10, 100000, 87, 54769595
10, 100000, 88, 63483644
10, 100000, 89, 59588232
10, 100000, 90, 58229827
10, 100000, 91, 58418148
Tasks, Cycles, Workers, Time
10, 10, 1, 3142256
10, 10, 2, 3194713
10, 10, 3, 3465113
10, 10, 4, 2384857
10, 10, 5, 3688603
10, 10, 6, 2977757
10, 10, 7, 3762608
10, 10, 8, 3523532
10, 10, 9, 3861872
10, 10, 10, 2680478
10, 10, 11, 2743325
10, 10, 12, 4186114
10, 10, 13, 4313842
10, 10, 14, 3917168
10, 10, 15, 4663300
10, 10, 16, 3987149
10, 10, 17, 4548870
10, 10, 18, 3462515
10, 10, 19, 4762060
10, 10, 20, 4798693
10, 10, 21, 4934583
10, 10, 22, 5166417
10, 10, 23, 4731812
10, 10, 24, 5599775
10, 10, 25, 5277028
10, 10, 26, 4520702
10, 10, 27, 5397243
10, 10, 28, 5776076
10, 10, 29, 5542043
10, 10, 30, 5622061
10, 10, 31, 5707564
10, 10, 32, 4598483
10, 10, 33, 4054615
10, 10, 34, 5482808
10, 10, 35, 6334490
10, 10, 36, 5956273
10, 10, 37, 5943751
10, 10, 38, 6267746
10, 10, 39, 5720608
10, 10, 40, 6189193
10, 10, 41, 4550950
10, 10, 42, 4540535
10, 10, 43, 6157704
10, 10, 44, 6610389
10, 10, 45, 5709848
10, 10, 46, 6230743
10, 10, 47, 5498293
10, 10, 48, 6134937
10, 10, 49, 6550535
10, 10, 50, 7205211
10, 10, 51, 6113172
10, 10, 52, 7105255
10, 10, 53, 7161935
10, 10, 54, 6761792
10, 10, 55, 7401141
10, 10, 56, 7959791
10, 10, 57, 7361611
10, 10, 58, 7901820
10, 10, 59, 8368260
10, 10, 60, 7358241
10, 10, 61, 7934626
10, 10, 62, 7024350
10, 10, 63, 8383108
10, 10, 64, 8188061
10, 10, 65, 8184292
10, 10, 66, 6747945
10, 10, 67, 8783388
10, 10, 68, 7055687
10, 10, 69, 8513696
10, 10, 70, 8307251
10, 10, 71, 8346747
10, 10, 72, 8858763
10, 10, 73, 9211578
10, 10, 74, 8382502
10, 10, 75, 9208768
10, 10, 76, 9333262
10, 10, 77, 8089687
10, 10, 78, 9120364
10, 10, 79, 8387578
10, 10, 80, 8758464
10, 10, 81, 8905254
10, 10, 82, 7695701
10, 10, 83, 8686181
10, 10, 84, 8873221
10, 10, 85, 9094380
10, 10, 86, 8751985
10, 10, 87, 8408796
10, 10, 88, 9389383
10, 10, 89, 9607134
10, 10, 90, 7760969
10, 10, 91, 8640030
10, 10, 92, 6809332
10, 10, 93, 9981958
10, 10, 94, 6146940
10, 10, 95, 8781198
10, 10, 96, 9437028
10, 10, 97, 8487602
10, 10, 98, 6737164
10, 10, 99, 10117909
10, 10, 100, 9818522
10, 10, 101, 10114446
10, 10, 102, 10436393
10, 10, 103, 9726287
10, 10, 104, 10046804
10, 10, 105, 8887590
10, 10, 106, 10614828
10, 10, 107, 10792250
10, 10, 108, 10560756
10, 10, 109, 10230719
10, 10, 110, 10493426
10, 10, 111, 10924454
10, 10, 112, 10361640
10, 100, 1, 3161630
10, 100, 2, 3196891
10, 100, 3, 3152909
10, 100, 4, 3503376
10, 100, 5, 3498078
10, 100, 6, 3576505
10, 100, 7, 3821257
10, 100, 8, 3635707
10, 100, 9, 3879698
10, 100, 10, 3971418
10, 100, 11, 3961021
10, 100, 12, 2757248
10, 100, 13, 4569329
10, 100, 14, 4250318
10, 100, 15, 4557416
10, 100, 16, 4561444
10, 100, 17, 3165314
10, 100, 18, 4421391
10, 100, 19, 5079672
10, 100, 20, 4987631
10, 100, 21, 4994435
10, 100, 22, 5155944
10, 100, 23, 4295262
10, 100, 24, 3903019
10, 100, 25, 5725534
10, 100, 26, 4625599
10, 100, 27, 5410284
10, 100, 28, 4338007
10, 100, 29, 5766671
10, 100, 30, 4409507
10, 100, 31, 5239074
10, 100, 32, 5551392
10, 100, 33, 6217012
10, 100, 34, 5157679
10, 100, 35, 5525995
10, 100, 36, 5711668
10, 100, 37, 6551953
10, 100, 38, 6042475
10, 100, 39, 6398569
10, 100, 40, 6649940
10, 100, 41, 6228727
10, 100, 42, 6164471
10, 100, 43, 6839766
10, 100, 44, 6242617
10, 100, 45, 6436206
10, 100, 46, 5141323
10, 100, 47, 7021832
10, 100, 48, 6771575
10, 100, 49, 6149831
10, 100, 50, 7271450
10, 100, 51, 7138672
10, 100, 52, 5982786
10, 100, 53, 6855191
10, 100, 54, 7038960
10, 100, 55, 7231961
10, 100, 56, 7951181
10, 100, 57, 7411540
10, 100, 58, 8147583
10, 100, 59, 7254796
10, 100, 60, 7778136
10, 100, 61, 7554485
10, 100, 62, 7718411
10, 100, 63, 8382824
10, 100, 64, 7684295
10, 100, 65, 7823204
10, 100, 66, 7759738
10, 100, 67, 7686028
10, 100, 68, 5813576
10, 100, 69, 9009815
10, 100, 70, 8606961
10, 100, 71, 7866530
10, 100, 72, 7750829
10, 100, 73, 6589602
10, 100, 74, 9121284
10, 100, 75, 7229373
10, 100, 76, 6637767
10, 100, 77, 9139660
10, 100, 78, 9024986
10, 100, 79, 8098226
10, 100, 80, 9178772
10, 100, 81, 8477458
10, 100, 82, 7371396
10, 100, 83, 8794109
10, 100, 84, 6871840
10, 100, 85, 8732779
10, 100, 86, 9390309
10, 100, 87, 9539932
10, 100, 88, 9399693
10, 100, 89, 9097479
10, 100, 90, 9976930
10, 100, 91, 8272148
10, 100, 92, 9550404
10, 100, 93, 8527808
10, 100, 94, 8840592
10, 100, 95, 9651940
10, 100, 96, 9455779
10, 100, 97, 7718137
10, 100, 98, 8692003
10, 100, 99, 9854320
10, 100, 100, 9597063
10, 100, 101, 10139760
10, 100, 102, 10512799
10, 100, 103, 10164740
10, 100, 104, 9212737
10, 100, 105, 10506649
10, 100, 106, 11092156
10, 100, 107, 8650982
10, 100, 108, 9381178
10, 100, 109, 9788522
10, 100, 110, 10075273
10, 100, 111, 9997465
10, 100, 112, 9510281
10, 1000, 1, 15847683
10, 1000, 2, 9574912
10, 1000, 3, 7645871
10, 1000, 4, 5584737
10, 1000, 5, 4855474
10, 1000, 6, 4746771
10, 1000, 7, 3735717
10, 1000, 8, 4226373
10, 1000, 9, 3248545
10, 1000, 10, 4503025
10, 1000, 11, 4209451
10, 1000, 12, 4685515
10, 1000, 13, 3965863
10, 1000, 14, 4694700
10, 1000, 15, 4907762
10, 1000, 16, 5146287
10, 1000, 17, 5075565
10, 1000, 18, 5288098
10, 1000, 19, 4884811
10, 1000, 20, 5429077
10, 1000, 21, 5311479
10, 1000, 22, 4385831
10, 1000, 23, 5902476
10, 1000, 24, 4159370
10, 1000, 25, 6041863
10, 1000, 26, 6100385
10, 1000, 27, 5526341
10, 1000, 28, 5655881
10, 1000, 29, 4051753
10, 1000, 30, 5862002
10, 1000, 31, 6218355
10, 1000, 32, 5077729
10, 1000, 33, 8857708
10, 1000, 34, 5938645
10, 1000, 35, 4669794
10, 1000, 36, 4470814
10, 1000, 37, 6334299
10, 1000, 38, 7256980
10, 1000, 39, 6896230
10, 1000, 40, 6495891
10, 1000, 41, 6136836
10, 1000, 42, 5505119
10, 1000, 43, 6750776
10, 1000, 44, 7035182
10, 1000, 45, 6615596
10, 1000, 46, 5733688
10, 1000, 47, 7132169
10, 1000, 48, 6927582
10, 1000, 49, 7219941
10, 1000, 50, 7582733
10, 1000, 51, 7576232
10, 1000, 52, 7786693
10, 1000, 53, 7813737
10, 1000, 54, 7637738
10, 1000, 55, 7987389
10, 1000, 56, 7178462
10, 1000, 57, 7441589
10, 1000, 58, 7696257
10, 1000, 59, 8508068
10, 1000, 60, 8157466
10, 1000, 61, 7676405
10, 1000, 62, 7833044
10, 1000, 63, 6644392
10, 1000, 64, 8406786
10, 1000, 65, 8602616
10, 1000, 66, 8644353
10, 1000, 67, 8627051
10, 1000, 68, 8492781
10, 1000, 69, 8015430
10, 1000, 70, 8614914
10, 1000, 71, 7506098
10, 1000, 72, 5361430
10, 1000, 73, 8576918
10, 1000, 74, 6214382
10, 1000, 75, 8956676
10, 1000, 76, 9104440
10, 1000, 77, 8149316
10, 1000, 78, 6274258
10, 1000, 79, 9791796
10, 1000, 80, 8690811
10, 1000, 81, 9200607
10, 1000, 82, 9550020
10, 1000, 83, 8135487
10, 1000, 84, 9568900
10, 1000, 85, 9811373
10, 1000, 86, 9170727
10, 1000, 87, 8960822
10, 1000, 88, 9755758
10, 1000, 89, 9870969
10, 1000, 90, 9227601
10, 1000, 91, 9528670
10, 1000, 92, 8869643
10, 1000, 93, 9722241
10, 1000, 94, 11409924
10, 1000, 95, 8973690
10, 1000, 96, 10602099
10, 1000, 97, 8369387
10, 1000, 98, 7651640
10, 1000, 99, 9761198
10, 1000, 100, 8191904
10, 1000, 101, 8154765
10, 1000, 102, 10495018
10, 1000, 103, 10479660
10, 1000, 104, 10952610
10, 1000, 105, 9423226
10, 1000, 106, 11765712
10, 1000, 107, 9392604
10, 1000, 108, 10143946
10, 1000, 109, 11270123
10, 1000, 110, 11725290
10, 1000, 111, 11294502
10, 1000, 112, 10650967
10, 10000, 1, 67097150
10, 10000, 2, 41541264
10, 10000, 3, 30734329
10, 10000, 4, 19339540
10, 10000, 5, 19117902
10, 10000, 6, 19177394
10, 10000, 7, 15294132
10, 10000, 8, 8844205
10, 10000, 9, 7825013
10, 10000, 10, 15503625
10, 10000, 11, 10834731
10, 10000, 12, 7844025
10, 10000, 13, 6910331
10, 10000, 14, 7251133
10, 10000, 15, 8553117
10, 10000, 16, 8327648
10, 10000, 17, 8187609
10, 10000, 18, 9722741
10, 10000, 19, 8667735
10, 10000, 20, 9551545
10, 10000, 21, 10469026
10, 10000, 22, 12512048
10, 10000, 23, 11030505
10, 10000, 24, 11652481
10, 10000, 25, 11959312
10, 10000, 26, 10781775
10, 10000, 27, 11901966
10, 10000, 28, 12409054
10, 10000, 29, 11823552
10, 10000, 30, 13767358
10, 10000, 31, 13246086
10, 10000, 32, 12995251
10, 10000, 33, 14016264
10, 10000, 34, 14341523
10, 10000, 35, 13976610
10, 10000, 36, 13326735
10, 10000, 37, 16314432
10, 10000, 38, 13543330
10, 10000, 39, 15072346
10, 10000, 40, 13815118
10, 10000, 41, 14519310
10, 10000, 42, 14207614
10, 10000, 43, 15341889
10, 10000, 44, 14626939
10, 10000, 45, 16013096
10, 10000, 46, 14921170
10, 10000, 47, 14827763
10, 10000, 48, 14131663
10, 10000, 49, 16907189
10, 10000, 50, 15054764
10, 10000, 51, 16692973
10, 10000, 52, 13483394
10, 10000, 53, 14384553
10, 10000, 54, 14969006
10, 10000, 55, 14310800
10, 10000, 56, 16871623
10, 10000, 57, 15789021
10, 10000, 58, 15776893
10, 10000, 59, 14882235
10, 10000, 60, 15299802
10, 10000, 61, 14418461
10, 10000, 62, 16282088
10, 10000, 63, 15338747
10, 10000, 64, 15751157
10, 10000, 65, 18474105
10, 10000, 66, 16034835
10, 10000, 67, 15382143
10, 10000, 68, 15347416
10, 10000, 69, 14096603
10, 10000, 70, 19122010
10, 10000, 71, 16397149
10, 10000, 72, 15469299
10, 10000, 73, 14983018
10, 10000, 74, 16352488
10, 10000, 75, 15589860
10, 10000, 76, 16597128
10, 10000, 77, 16712068
10, 10000, 78, 15772180
10, 10000, 79, 15429088
10, 10000, 80, 16623160
10, 10000, 81, 16483208
10, 10000, 82, 15542722
10, 10000, 83, 17283078
10, 10000, 84, 14825784
10, 10000, 85, 17164804
10, 10000, 86, 16269619
10, 10000, 87, 16272801
10, 10000, 88, 15697207
10, 10000, 89, 19623305
10, 10000, 90, 17208588
10, 10000, 91, 18513811
10, 10000, 92, 16463705
10, 10000, 93, 18020175
10, 10000, 94, 16056577
10, 10000, 95, 16555052
10, 10000, 96, 18182626
10, 10000, 97, 17341078
10, 10000, 98, 14546465
10, 10000, 99, 14411869
10, 10000, 100, 18727932
10, 10000, 101, 17481699
10, 10000, 102, 16633798
10, 10000, 103, 15026479
10, 10000, 104, 17983155
10, 10000, 105, 17004877
10, 10000, 106, 15875446
10, 10000, 107, 18625075
10, 10000, 108, 16815025
10, 10000, 109, 15145488
10, 10000, 110, 20390543
10, 10000, 111, 17354558
10, 10000, 112, 17328165
10, 100000, 1, 508216499
10, 100000, 2, 269350784
10, 100000, 3, 183385016
10, 100000, 4, 139348285
10, 100000, 5, 108307026
10, 100000, 6, 98104354
10, 100000, 7, 84429467
10, 100000, 8, 73267509
10, 100000, 9, 64959554
10, 100000, 10, 58597412
10, 100000, 11, 57011865
10, 100000, 12, 52839851
10, 100000, 13, 51176768
10, 100000, 14, 51361063
10, 100000, 15, 52691823
10, 100000, 16, 52865539
10, 100000, 17, 53826861
10, 100000, 18, 50732540
10, 100000, 19, 51132818
10, 100000, 20, 53920258
10, 100000, 21, 56943298
10, 100000, 22, 54144529
10, 100000, 23, 53047985
10, 100000, 24, 54445961
10, 100000, 25, 50847301
10, 100000, 26, 50764421
10, 100000, 27, 57209240
10, 100000, 28, 56573058
10, 100000, 29, 57829162
10, 100000, 30, 58552124
10, 100000, 31, 54993237
10, 100000, 32, 52567922
10, 100000, 33, 55902700
10, 100000, 34, 57360034
10, 100000, 35, 56161964
10, 100000, 36, 57755402
10, 100000, 37, 54658617
10, 100000, 38, 62420141
10, 100000, 39, 62911926
10, 100000, 40, 59275231
10, 100000, 41, 62088615
10, 100000, 42, 62036344
10, 100000, 43, 57803626
